"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","ootime","explore","chain","none","","echo-d2r19","pnml","tg,bs,hf","1.440","","","","","","3455","2730","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","none","","ProductionCell","pnml","tg,bs,hf","0.010","","","","","","176","134","9514","9514","56.140","11329291100161","16311","718","502","1556","56.16","3486068","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","hc3k4p4b12","pnml","tg,bs,hf","0.730","","","","","","1408","2400","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","hc3k4p4b12","pnml","tg,bs,hf","0.670","","","","","","1408","2400","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","SwimmingPool-8","pnml","tg,bs,hf","0.000","","","","","","9","7","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","20-100_phaseVariation","pnml","tg,bs,hf","213.740","","","","","","1202","13457","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","chain","none","","rwmutex-r1000w10","pnml","tg,bs,hf","254.210","31035","327644880","328328688","47.7841699","47.8869882","3020","2020","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","none","","closed_system2","pnml","tg,bs,hf","0.010","","","","","","231","202","75144","75144","31.070","349874","8904","1446","1944","1053","31.11","3092260","","","","","","","","",
"performance","ootime","explore","chain","none","","BridgeAndVehicles-V50-P20-N20-unfolded","pnml","tg,bs,hf","5.640","","","","","","138","2348","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","unf-8x8-4stageSEN-02","pnml","tg,bs,hf","0.220","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","none","","unf-8x8-4stageSEN-10","pnml","tg,bs,hf","0.220","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","none","","Philosophers-500","pnml","tg,bs,hf","0.530","","","","","","2500","2500","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","none","","lamport_fmea-2","pnml","tg,bs,hf","0.010","","","","","","69","96","2304","2304","0.100","380","888","344","723","409","0.12","2893804","","","","","","","","",
"performance","ootime","explore","chain-prev","none","","2D8_gradient_40x40_100","pnml","tg,bs,hf","2.890","","","","","","1600","12324","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","none","","2D8_gradient_50x50_150","pnml","tg,bs,hf","6.610","","","","","","2500","19404","","","","","","","","","","","","","","","","","","",
"performance","oomem","mddtable","chain","none","","sg-13-6-13","pnml","tg,bs,hf","0.700","","","","","","2301","2756","","","","","","","","","181.68","3883964","","","","","","","","",
"performance","ootime","explore","bfs","none","","2D8_gradient_20x20_10","pnml","tg,bs,hf","0.290","","","","","","400","2964","","","","","","","","","","","","","","","","","","",
"performance","oomem","mddtable","chain","none","","hc3k4p4b12","pnml","tg,bs,hf","0.740","","","","","","1408","2400","","","","","","","","","161.66","3860328","","","","","","","","",
"performance","done","","chain","none","","ring","pnml","tg,bs,hf","0.010","","","","","","139","87","2175","2175","135.080","902651904000","4834","772","1081","751","135.10","3813512","","","","","","","","",
"performance","done","","bfs","none","","parking_1_4","pnml","tg,bs,hf","0.010","","","","","","65","97","3104","3104","0.150","31745","657","407","275","260","0.17","2891592","","","","","","","","",
"performance","done","","chain","none","","CircularTrain-096","pnml","tg,bs,hf","0.010","","","","","","192","96","4704","4704","84.710","2.59130027829661e+21","16297","896","1102","928","84.74","3814360","","","","","","","","",
"performance","done","","chain","none","","RAS-C-15","pnml","tg,bs,hf","0.000","","","","","","90","60","240","240","0.050","578878464","768","528","908","746","0.08","2894872","","","","","","","","",
"performance","oomem","mddtable","chain","none","","QCertifProtocol_22-unfold","pnml","tg,bs,hf","0.440","","","","","","1966","356","","","","","","","","","96.02","3860928","","","","","","","","",
"performance","ootime","regroup","chain-prev","none","","PolyORB-LF-S06-J06-T08-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","none","","shared_memory-pt-5","pnml","tg,bs,hf","0.000","","","","","","41","55","165","165","0.010","1863","464","390","539","340","0.03","2894316","","","","","","","","",
"performance","done","","chain","none","","rwmutex-r20w10","pnml","tg,bs,hf","0.010","","","","","","80","60","120","120","17.120","1048586","1608","1120","1550","20971660","17.14","2891968","","","","","","","","",
"performance","ootime","explore","chain","none","","PolyORB-LF-S04-J04-T10-unfolded","pnml","tg,bs,hf","44.750","","","","","","870","5034","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","none","","BridgeAndVehicles-V80-P50-N20-unfolded","pnml","tg,bs,hf","15.760","","","","","","198","3728","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","RAS-R-100","pnml","tg,bs,hf","0.010","","","","","","400","202","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","TokenRing-30-unfolded","pnml","tg,bs,hf","96.450","","","","","","961","27931","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","bfs","none","","eratosthenes-050","pnml","tg,bs,hf","","312","26366","29732","23.3083","25.3322","","","","","","","","","","","0.01","4044","","","","","","","","",
"performance","ootime","explore","chain","none","","Peterson-6","pnml","tg,bs,hf","0.830","","","","","","1330","2030","","","","","","","","","","","","","","","","","","",
"performance","error","sigsegfault","bfs-prev","none","","neoelection-6.unf","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","bfs","none","","galloc_res-5","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","none","","erk-000001","pnml","tg,bs,hf","0.000","","","","","","11","11","55","55","0.000","13","27","68","79","43","0.00","1819968","","","","","","","","",
"performance","done","","chain","none","","SwimmingPool-1","pnml","tg,bs,hf","0.000","","","","","","9","7","168","168","0.200","89621","6729","1705","1365","5327","0.22","2893104","","","","","","","","",
"performance","ootime","explore","chain-prev","none","","echo-d2r11","pnml","tg,bs,hf","0.210","","","","","","1119","874","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","none","","HouseConstruction-002","pnml","tg,bs,hf","0.000","","","","","","26","18","198","198","0.010","1501","349","248","248","208","0.02","2893216","","","","","","","","",
