"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state_vector_length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus"
"performance","done","","chain","sat-like","40","true","true","MAPK-80.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","2430","2430","183.830","5.63490390942042e+18","155462","94570","77050","921930","183.89","3595344",
"performance","ootime","explore","bfs","sat-like","40","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.000","51","84","","","","","","","","","1792.59","3940316","","","","","","",
"statistics","done","","bfs-prev","sat-like","40","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","588","588","0.130","7424","631","258","338","260","0.42","2891204","1324","12012","10937","121","84074","110802",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","40","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","139.85","305060","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","MultiwaySync.pnml","222","472","1496","222","tg,bs,hf","0.060","222","472","40171","40171","4.110","5.25959973093851e+19","1843","2228","1476","1476","4.22","2909864",
"performance","ootime","explore","chain","sat-like","40","true","true","PolyORB-LF-S06-J04-T04-unfolded.pnml","454","6994","59152","0","tg,bs,hf","196.030","454","6994","","","","","","","","","1793.20","3114096","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","14544","14544","674.190","1.75295157137163e+19","30600","205200","198288","190944","674.21","3939872",
"performance","ootime","explore","chain","sat-like","40","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.010","51","84","","","","","","","","","1794.23","3940312","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","RAS-C-15.pnml","90","60","264","0","tg,bs,hf","0.010","90","60","1477","1477","0.280","578878464","768","528","908","746","0.30","2895236",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","CircularTrain-384.pnml","768","384","1536","0","tg,bs,hf","0.040","768","384","","","","","","","","","1795.78","3943852","","","","","","",
"performance","oomem","regroup","bfs-prev","sat-like","40","true","true","Philosophers-10000.pnml","50000","50000","160000","0","tg,bs,hf","","","","","","","","","","","","149.10","3992784","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","SafeBus-10-unfolded.pnml","316","1631","11384","0","tg,bs,hf","1.880","316","1631","","","","","","","","","1791.48","3692336","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.000","41","55","428","428","0.040","1863","464","390","539","340","0.05","2861084",
"performance","done","","chain","sat-like","40","true","true","IOTP_c5m4p3d2.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","3200","3200","3.490","17406024","18006","1977","1798","1180","3.51","2897176",
"performance","done","","chain-prev","sat-like","40","true","true","RAS-C-3.pnml","18","12","48","0","tg,bs,hf","0.000","18","12","48","48","0.000","92","55","96","132","98","0.00","2743296",
"performance","done","","chain","sat-like","40","true","true","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","81.710","4030","4020","208906","208906","234.910","3024","21592","96120","136126","4100060","325.72","3183176",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.730","1992","3096","","","","","","","","","1795.56","3202396","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","PolyORB-LF-S04-J06-T08-unfolded.pnml","792","4268","28832","0","tg,bs,hf","30.020","792","4268","","","","","","","","","1796.29","3886100","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","ring.pnml","139","87","410","0","tg,bs,hf","0.010","139","87","10917","10917","6.720","902651904000","4834","772","1081","751","6.74","2944620",
"performance","oomem","cache","bfs","sat-like","40","true","true","Philosophers-5000.pnml","25000","25000","80000","0","tg,bs,hf","42.610","25000","25000","","","","","","","","","53.88","3332304","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","17.900","2651","5050","","","","","","","","","1795.53","3456148","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","40","true","true","eratosthenes-100.pnml","99","283","849","0","tg,bs,hf","","","","","","","","","","","","0.02","92","","","","","","",
"performance","error","badmodel","bfs-prev","sat-like","40","true","true","parking_8_64.pnml","1185","1697","5073","","","","","","","","","","","","","","0.01","92","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","raft_10.pnml","508","868","3359","508","tg,bs,hf","0.280","508","868","","","","","","","","","1633.01","3947528","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","SwimmingPool-5.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1784.01","3941116","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1794.88","3939180","","","","","","",
"performance","done","","chain","sat-like","40","true","true","SwimmingPool-3.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","448","448","27.090","32209356","254594","12990","10130","111267","27.18","2912988",
"statistics","done","","chain-prev","sat-like","40","true","true","HouseConstruction-010.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","342","342","1.640","1663565805","30151","3240","2596","10208","1.88","2902852","30907","106372","697864","2834","3117521","2281279",
"performance","ootime","explore","chain","sat-like","40","true","true","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1796.08","3931052","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","PolyORB-NT-S10-J60-unfolded.pnml","1234","12920","116879","0","tg,bs,hf","1134.940","1234","12920","","","","","","","","","1794.35","3317108","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","","","","","","","","","1078.79","3946608","","","","","","",
"statistics","done","","bfs-prev","sat-like","40","true","true","2D8_gradient_5x5_10.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","3024","3024","1.090","131128140","1540","12240","11088","9504","1.32","2901452","2678","198686","33584","402","3151713","919641",
"statistics","oomem","mddtable","chain","sat-like","40","true","true","soli2.pnml","74","92","552","0","tg,bs,hf","0.040","74","92","","","","","","","","","758.32","3942580","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","37.860","168","5408","","","","","","","","","1788.42","3401060","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","Peterson-3.pnml","244","332","1016","0","tg,bs,hf","0.030","244","332","109720","109720","88.690","3407946","98600","1768","2290","1608","88.79","3020436",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","BridgeAndVehicles-V80-P50-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","110.310","228","8588","","","","","","","","","1797.19","3319908","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","12273","12273","1.620","25632","4349","1158","1838","955","1.66","2896508",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.280","400","2964","","","","","","","","","1778.61","3958160","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","CircularTrain-012.pnml","24","12","48","0","tg,bs,hf","0.000","24","12","84","84","0.000","195","249","112","148","116","0.00","2865988",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","2D8_gradient_10x10_100.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1790.10","3920084","","","","","","",
"statistics","done","","bfs-prev","sat-like","40","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.030","192","96","30840","30840","27.150","2.59130027829661e+21","16297","896","1102","928","27.56","3067920","55526","481351","3502096","186","38112334","34226442",
"performance","done","","bfs-prev","sat-like","40","true","true","MAPK-8.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","2190","2190","0.770","6110643","668","1591","1378","2112","0.78","2900908",
"performance","done","","chain","sat-like","40","true","true","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.010","198","176","21651","21651","2.070","2776936","3577","1250","1670","911","2.10","2895800",
"performance","ootime","regroup","chain","sat-like","40","true","true","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","1795.15","1045888","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","Kanban-200.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1771.64","3939260","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","0.270","400","2964","","","","","","","","","1778.23","3958156","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","PolyORB-LF-S04-J06-T08-unfolded.pnml","792","4268","28832","0","tg,bs,hf","27.520","792","4268","","","","","","","","","1794.05","3902492","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","MultiwaySync.pnml","222","472","1496","222","tg,bs,hf","0.050","222","472","51432","51432","6.480","5.25959973093851e+19","1843","2228","1476","1476","6.58","2907812",
"performance","done","","bfs-prev","sat-like","40","true","true","closed_system4.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","23631","23631","4.910","2409739","11055","1446","1944","1053","4.95","2905244",
"performance","done","","chain","sat-like","40","true","true","Philosophers-50.pnml","250","250","800","0","tg,bs,hf","0.010","250","250","737","737","0.100","7.17897987691853e+23","1575","1600","2202","1400","0.15","2893792",
"performance","done","","chain-prev","sat-like","40","true","true","rwmutex-r20w10.pnml","80","60","560","0","tg,bs,hf","0.010","80","60","138","138","16.560","1048586","1608","1120","1550","20971660","16.57","2891564",
"performance","ootime","explore","bfs","sat-like","40","true","true","2D8_gradient_30x30_100.pnml","900","6844","13688","0","tg,bs,hf","1.240","900","6844","","","","","","","","","1796.37","3983840","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","simple_lbs-5.pnml","59","180","1158","0","tg,bs,hf","0.040","59","180","10426","10426","5.790","116176","8647","1428","3727","4437","5.85","2896000",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","BridgeAndVehicles-V80-P50-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.690","188","2108","","","","","","","","","1778.43","3970200","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","philo_dyn-10-unfolded.pnml","170","2310","18190","0","tg,bs,hf","9.620","170","2310","","","","","","","","","1790.09","3976232","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","8.940","302","3137","","","","","","","","","1617.49","3978744","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","soli1.pnml","66","76","456","0","tg,bs,hf","0.000","66","76","","","","","","","","","1513.35","3940136","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","MAPK-160.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","1792.79","3939544","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","QCertifProtocol_22-unfold.pnml","1966","356","4323","0","tg,bs,hf","0.460","1966","356","","","","","","","","","412.90","3958224","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","simple_lbs-15.pnml","149","1280","8988","0","tg,bs,hf","2.160","149","1280","","","","","","","","","1796.71","3614064","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","SwimmingPool-10.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1797.31","3095108","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V80-P20-N20-unfolded.pnml","198","3728","28830","0","tg,bs,hf","16.580","198","3728","","","","","","","","","1796.78","3046164","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.000","86","56","296","296","0.070","1029","2427","446","614","549","0.08","2891376",
"performance","done","","bfs-prev","sat-like","40","true","true","Philosophers-500.pnml","2500","2500","8000","0","tg,bs,hf","0.610","2500","2500","28363","28363","45.990","3.636029179587e+238","16679","16000","22119","14000","49.51","3707316",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","2D8_gradient_5x5_100.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","1783.45","3939872","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","closed_system4.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","23631","23631","4.630","2409739","11055","1446","1944","1053","4.67","2898652",
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V50-P50-N20-unfolded.pnml","138","2348","18090","0","tg,bs,hf","6.230","138","2348","","","","","","","","","1795.06","3029708","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","FMS-100.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","1726.61","3939312","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","40","true","true","BridgeAndVehicles-V20-P10-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","5.370","78","968","","","","","","","","","1796.87","3805904","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","PolyORB-LF-S06-J04-T08-unfolded.pnml","810","14014","118428","0","tg,bs,hf","991.280","810","14014","","","","","","","","","1795.67","3479004","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","2D8_gradient_10x10_100.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1796.52","3822104","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","2D8_gradient_30x30_100.pnml","900","6844","13688","0","tg,bs,hf","1.150","900","6844","","","","","","","","","1790.42","3987912","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","FMS-500.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","1771.57","3941372","","","","","","",
"performance","error","badmodel","bfs-prev","sat-like","40","true","true","parking_8_32.pnml","737","993","2993","","","","","","","","","","","","","","0.01","92","","","","","","",
"performance","error","boostperm","bfs","sat-like","40","true","true","neoelection-4.unf.pnml","1830","2340","13565","0","tg,bs,hf","","","","","","","","","","","","2.45","30276","","","","","","",
"statistics","error","boostperm","bfs-prev","sat-like","40","true","true","railroad-020-pt.pnml","218","506","2968","0","tg,bs,hf","","","","","","","","","","","","1.17","10532","","","","","","",
"performance","done","","chain","sat-like","40","true","true","lamport_fmea-5.pnml","174","318","1380","0","tg,bs,hf","0.040","174","318","40225","40225","1191.040","530682432","700860","1670","2840","2015","1191.47","3218860",
"performance","ootime","explore","bfs","sat-like","40","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.500","830","800","","","","","","","","","1796.53","3498660","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","philo_dyn-10-unfolded.pnml","170","2310","18190","0","tg,bs,hf","10.940","170","2310","","","","","","","","","1793.71","3976240","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","40","true","true","neoelection-2.unf.pnml","438","357","1998","0","tg,bs,hf","","","","","","","","","","","","0.09","6760","","","","","","",
"statistics","done","","chain","sat-like","40","true","true","EnergyBus.pnml","157","4430","63389","157","tg,bs,hf","1241.320","157","4430","181890","181890","152.400","2131836945601","26240","65401","71072","901848","1394.83","2996192","43976","21170496","1885528","4964","61495442","152606036",
"performance","done","","chain-prev","sat-like","40","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","2880","2880","1150.360","1.75295157137163e+19","30600","205200","198288","190944","1150.40","3939868",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","echo-d3r7.pnml","4209","3518","25540","0","tg,bs,hf","5.780","4209","3518","","","","","","","","","1793.14","4034740","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","PolyORB-LF-S04-J04-T10-unfolded.pnml","870","5034","34774","0","tg,bs,hf","45.800","870","5034","","","","","","","","","1797.06","3650364","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1765.65","3941216","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","408.530","1681","65641","","","","","","","","","1795.39","4072196","","","","","","",
"performance","done","","chain","sat-like","40","true","true","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.010","176","134","31546","31546","16.580","11329291100161","16311","718","502","1556","16.61","2908000",
"performance","done","","bfs","sat-like","40","true","true","ring.pnml","139","87","410","0","tg,bs,hf","0.010","139","87","10917","10917","5.530","902651904000","4834","772","1081","751","5.54","2921992",
"performance","done","","chain-prev","sat-like","40","true","true","database2UNFOLD.pnml","38","32","88","0","tg,bs,hf","0.000","38","32","192","192","0.010","153","170","176","227","128","0.01","2856088",
"performance","done","","bfs-prev","sat-like","40","true","true","lamport_fmea-4.pnml","135","230","990","0","tg,bs,hf","0.020","135","230","28575","28575","27.510","1914784","69180","1120","1981","1293","27.57","2980524",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","cs_repetitions-10-unfolded.pnml","1311","2300","8700","0","tg,bs,hf","3.300","1311","2300","","","","","","","","","1778.61","3969396","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","IBM703.pnml","262","284","572","0","tg,bs,hf","0.010","262","284","4122","4122","0.280","8370","1192","1144","1432","860","0.32","2894040",
"performance","done","","chain-prev","sat-like","40","true","true","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.290","900","6844","64652","64652","639.030","1.00995211163134e+23","59290","581740","526988","451704","642.17","3952952",
"statistics","done","","bfs","sat-like","40","true","true","RAS-R-3.pnml","12","8","30","0","tg,bs,hf","0.000","12","8","56","56","0.000","20","33","60","76","44","0.19","2241472","44","57","138","28","519","797",
"performance","done","","chain","sat-like","40","true","true","RAS-C-5.pnml","30","20","84","0","tg,bs,hf","0.000","30","20","80","80","0.010","1200","228","168","278","206","0.02","2653488",
"performance","ootime","explore","chain","sat-like","40","true","true","SafeBus-06-unfolded.pnml","144","451","2968","0","tg,bs,hf","0.130","144","451","","","","","","","","","1797.20","3361900","","","","","","",
"performance","oomem","mddtable","chain","sat-like","40","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","","","","","","","","","507.48","3946596","","","","","","",
"performance","done","","chain","sat-like","40","true","true","soli1.pnml","66","76","456","0","tg,bs,hf","0.010","66","76","3082","3082","1676.270","187636299","4066413","912","912","608","1677.80","3940132",
"performance","ootime","explore","chain","sat-like","40","true","true","PolyORB-LF-S02-J06-T10-unfolded.pnml","844","1812","8302","0","tg,bs,hf","1.230","844","1812","","","","","","","","","1795.60","3162220","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","RAS-C-10.pnml","60","40","174","0","tg,bs,hf","0.000","60","40","266","266","0.030","823552","509","348","596","476","0.04","2799520",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","2D8_gradient_50x50_150.pnml","2500","19404","38808","0","tg,bs,hf","7.400","2500","19404","","","","","","","","","1756.59","4225488","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","parking_2_8.pnml","137","201","593","137","tg,bs,hf","0.010","137","201","6754","6754","0.720","4567597057","1246","848","571","542","0.74","2810280",
"performance","done","","chain","sat-like","40","true","true","RAS-C-100.pnml","600","400","1794","0","tg,bs,hf","0.030","600","400","3681","3681","0.930","1.41951197160194e+57","5369","3588","6266","5336","1.05","2906304",
"statistics","done","","chain","sat-like","40","true","true","Peterson-2.pnml","102","126","384","0","tg,bs,hf","0.040","102","126","7760","7760","1.880","20754","3569","672","868","594","2.17","2892604","4466","126739","125524","171","2315857","2779650",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.010","75","92","","","","","","","","","938.04","3940620","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","PolyORB-LF-S02-J06-T06-unfolded.pnml","536","1064","4866","0","tg,bs,hf","0.470","536","1064","","","","","","","","","1794.83","3130016","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","circadian_clock-000100.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","11280","11280","155.670","42040402004","1018","8024","4064","1062924","155.67","3509168",
"performance","oomem","mddtable","bfs","sat-like","40","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1384.430","2702","30977","","","","","","","","","1478.65","2001472","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1342.590","2702","30977","","","","","","","","","1431.11","2001188","","","","","","",
"performance","oomem","mddtable","chain","sat-like","40","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.540","830","800","","","","","","","","","1299.60","3873656","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.010","75","92","","","","","","","","","1076.63","3940612","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","BridgeAndVehicles-V20-P20-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.680","108","2228","","","","","","","","","1793.12","3871624","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","FMS-100.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","1785.00","3939312","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","627.89","3946612","","","","","","",
"statistics","done","","bfs","sat-like","40","true","true","closed_system4.pnml","231","202","846","0","tg,bs,hf","0.090","231","202","23631","23631","5.710","2409739","11055","1446","1944","1053","6.13","2897708","13117","157630","235667","284","8974269","10168716",
"performance","done","","bfs","sat-like","40","true","true","SwimmingPool-2.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","1407","1407","48.560","3408031","62174","6035","4735","35247","48.59","2958048",
"performance","done","","chain-prev","sat-like","40","true","true","IOTP_c5m4p3d2.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","3200","3200","3.420","17406024","18006","1977","1798","1180","3.43","2904708",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","MAPK-80.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","1780.97","3941532","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","echo-d2r11.pnml","1119","874","4996","0","tg,bs,hf","0.230","1119","874","","","","","","","","","1787.87","3950684","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.000","65","97","2475","2475","0.130","31745","657","407","275","260","0.13","2891436",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","circadian_clock-100000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1761.91","3941428","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","philo_dyn-3-unfolded.pnml","30","84","564","0","tg,bs,hf","0.010","30","84","","","","","","","","","1786.88","3940344","","","","","","",
"statistics","done","","chain-prev","sat-like","40","true","true","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","917.680","4030","4020","208906","208906","384.920","3024","21592","96120","136126","4100060","1311.93","3247428","21592","313147","4692746","4098","327895748","165410044",
"performance","done","","chain","sat-like","40","true","true","circadian_clock-000010.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","384","384","0.040","644204","118","824","464","1914","0.04","2810944",
"performance","done","","bfs-prev","sat-like","40","true","true","raft_07.pnml","253","442","1664","253","tg,bs,hf","0.070","253","442","22700","22700","1075.920","3.55265029627049e+35","659990","2206","1616","1616","1076.22","3944296",
"performance","ootime","explore","bfs","sat-like","40","true","true","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.850","1445","1190","","","","","","","","","1794.12","3713456","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","PolyORB-NT-S10-J20-unfolded.pnml","474","11760","111119","0","tg,bs,hf","741.230","474","11760","","","","","","","","","1797.30","3605480","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","30-100_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1360.490","2702","30977","","","","","","","","","1442.64","1994880","","","","","","",
"performance","oomem","regroup","chain-prev","sat-like","40","true","true","Philosophers-10000.pnml","50000","50000","160000","0","tg,bs,hf","","","","","","","","","","","","152.58","3992984","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","18","18","0.000","8","19","40","50","28","0.00","1160000",
"statistics","ootime","explore","bfs-prev","sat-like","40","true","true","angiogenesis-50.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1774.69","3939692","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","HouseConstruction-200.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1796.17","3939252","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","rwmutex-r10w100.pnml","230","220","2460","0","tg,bs,hf","0.210","230","220","990","990","0.520","1124","883","4920","6922","205060","0.77","2894716",
"performance","done","","bfs","sat-like","40","true","true","Philosophers-500.pnml","2500","2500","8000","0","tg,bs,hf","0.580","2500","2500","28363","28363","63.460","3.636029179587e+238","16679","16000","22119","14000","66.16","3480452",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","echo-d2r11.pnml","1119","874","4996","0","tg,bs,hf","0.240","1119","874","","","","","","","","","1790.08","3950692","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","Kanban-200.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1773.05","3939260","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1766.68","3939264","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","TokenRing-30-unfolded.pnml","961","27931","111724","0","tg,bs,hf","96.380","961","27931","","","","","","","","","1793.65","3629372","","","","","","",
"performance","oomem","mddtable","bfs","sat-like","40","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","7.780","302","3137","","","","","","","","","1720.90","3978748","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","database2UNFOLD.pnml","38","32","88","0","tg,bs,hf","0.000","38","32","480","480","0.010","153","170","176","227","128","0.02","2538652",
"performance","ootime","explore","chain","sat-like","40","true","true","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.110","1536","768","","","","","","","","","1796.48","3612776","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.660","1019","850","","","","","","","","","1457.15","3952012","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","sg-2-1-2.pnml","68","72","288","0","tg,bs,hf","0.000","68","72","1183","1183","7.620","2085423232578","5924","2936","2704","3616","7.63","2948772",
