"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","peak.nodes","timeBest","memBest","timeMark","memMark"
"SmallOperatingSystem-MT0032DC0016","pnml","chain","sat-loop",5,1.287,0.0205750658160146,10,14601,0.398,14601,3.23366834170854,1
"SmallOperatingSystem-MT0032DC0016","pnml","chain","sat-loop",2147483647,0.8564,0.0867969716390744,50,14601,0.398,14601,2.15175879396985,1
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","none",,0.447,0.0579367471184452,10,14601,0.398,14601,1.12311557788945,1
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","sat-like",1,0.423,0.0294580681270476,10,14601,0.398,14601,1.06281407035176,1
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","sat-like",5,0.761,0.0296085573216033,10,14601,0.398,14601,1.91206030150754,1
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","sat-like",2147483647,0.45,0.109059055337099,50,14601,0.398,14601,1.13065326633166,1
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","sat-loop",1,0.553,0.0692900505924993,10,14601,0.398,14601,1.3894472361809,1
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","sat-loop",5,0.809,0.0906090503205944,10,14601,0.398,14601,2.03266331658291,1
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","sat-loop",2147483647,0.4366,0.0526680013608542,50,14601,0.398,14601,1.09698492462312,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs","none",,47.933,2.32190558713216,10,124114,1.373,50233,34.9111434814275,2.47076622937113
"SmallOperatingSystem-MT0064DC0016","pnml","bfs","sat-like",1,3.386,0.175195129308247,10,50233,1.373,50233,2.46613255644574,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs","sat-like",5,10.093,1.12485110125741,10,50233,1.373,50233,7.3510560815732,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs","sat-like",2147483647,49.0514,2.92935808946713,50,124114,1.373,50233,35.7257101238165,2.47076622937113
"SmallOperatingSystem-MT0064DC0016","pnml","bfs","sat-loop",1,4.471,0.205828947321691,10,50233,1.373,50233,3.25637290604516,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs","sat-loop",5,10.204,1.08371993101949,10,50233,1.373,50233,7.43190094683176,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs","sat-loop",2147483647,48.8588,6.13856216628843,50,124114,1.373,50233,35.5854333576111,2.47076622937113
"SmallOperatingSystem-MT0064DC0016","pnml","bfs-prev","none",,31.339,2.8258113879026,10,124114,1.373,50233,22.8252002913328,2.47076622937113
"SmallOperatingSystem-MT0064DC0016","pnml","bfs-prev","sat-like",1,1.373,0.0956904732283557,10,50233,1.373,50233,1,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs-prev","sat-like",5,4.271,0.310785742558724,10,50233,1.373,50233,3.11070648215586,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs-prev","sat-like",2147483647,31.2228,2.13000051738999,50,124114,1.373,50233,22.7405680990532,2.47076622937113
"SmallOperatingSystem-MT0064DC0016","pnml","bfs-prev","sat-loop",1,2.43,0.292650720901973,10,50233,1.373,50233,1.76984705025492,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs-prev","sat-loop",5,4.948,1.14983863602198,10,50233,1.373,50233,3.60378732702112,1
"SmallOperatingSystem-MT0064DC0016","pnml","bfs-prev","sat-loop",2147483647,31.6522,3.05862333311533,50,124114,1.373,50233,23.0533139111435,2.47076622937113
"SmallOperatingSystem-MT0064DC0016","pnml","chain","none",,5.105,0.23576117859676,10,50233,1.373,50233,3.71813546977422,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain","sat-like",1,3.222,0.163829179330179,10,50233,1.373,50233,2.34668608885652,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain","sat-like",5,7.301,0.720593119898077,10,50233,1.373,50233,5.31755280407866,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain","sat-like",2147483647,5.097,0.430894892245505,50,50233,1.373,50233,3.71230881281864,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain","sat-loop",1,4.308,0.24557415716371,10,50233,1.373,50233,3.13765477057538,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain","sat-loop",5,7.383,0.724278184739047,10,50233,1.373,50233,5.37727603787327,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain","sat-loop",2147483647,5.1164,0.459648312765936,50,50233,1.373,50233,3.72643845593591,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","none",,2.015,0.315849823668007,10,50233,1.373,50233,1.46758922068463,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","sat-like",1,1.399,0.089374368684639,10,50233,1.373,50233,1.01893663510561,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","sat-like",5,4.019,0.317610873029666,10,50233,1.373,50233,2.92716678805535,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","sat-like",2147483647,1.9718,0.221844678152282,50,50233,1.373,50233,1.43612527312454,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","sat-loop",1,2.503,0.474459926887637,10,50233,1.373,50233,1.82301529497451,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","sat-loop",5,4.161,0.473719326183765,10,50233,1.373,50233,3.03058994901675,1
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","sat-loop",2147483647,1.9984,0.229590229472832,50,50233,1.373,50233,1.45549890750182,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs","none",,140.058,5.22527787671517,10,252081,4.1922,98569,33.4091884929154,2.55740648682649
"SmallOperatingSystem-MT0064DC0032","pnml","bfs","sat-like",1,11.302,1.15489104825232,10,98569,4.1922,98569,2.69595916225371,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs","sat-like",5,27.212,2.9446969283782,10,98569,4.1922,98569,6.49110252373455,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs","sat-like",2147483647,139.8248,6.15324976026854,50,252081,4.1922,98569,33.3535613758886,2.55740648682649
"SmallOperatingSystem-MT0064DC0032","pnml","bfs","sat-loop",1,13.88,2.16309962784889,10,98569,4.1922,98569,3.31091073899146,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs","sat-loop",5,28.559,2.86767211049892,10,98569,4.1922,98569,6.81241352988884,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs","sat-loop",2147483647,139.811,7.30605570742518,50,252081,4.1922,98569,33.3502695482086,2.55740648682649
"SmallOperatingSystem-MT0064DC0032","pnml","bfs-prev","none",,76.976,3.32425162839531,10,252081,4.1922,98569,18.3617193836172,2.55740648682649
"SmallOperatingSystem-MT0064DC0032","pnml","bfs-prev","sat-like",1,4.318,0.400188844311172,10,98569,4.1922,98569,1.03000811030008,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs-prev","sat-like",5,9.327,0.463010679022513,10,98569,4.1922,98569,2.2248461428367,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs-prev","sat-like",2147483647,76.9348,4.75342979932836,50,252081,4.1922,98569,18.3518916082248,2.55740648682649
"SmallOperatingSystem-MT0064DC0032","pnml","bfs-prev","sat-loop",1,5.831,0.632445869444791,10,98569,4.1922,98569,1.39091646390916,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs-prev","sat-loop",5,9.254,0.376834770747664,10,98569,4.1922,98569,2.20743285148609,1
"SmallOperatingSystem-MT0064DC0032","pnml","bfs-prev","sat-loop",2147483647,76.3594,3.97472340713984,50,252081,4.1922,98569,18.214636706264,2.55740648682649
"SmallOperatingSystem-MT0064DC0032","pnml","chain","none",,12.86,1.36387519793988,10,98569,4.1922,98569,3.06760173655837,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain","sat-like",1,10.93,0.229685775692696,10,98569,4.1922,98569,2.60722293783694,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain","sat-like",5,23.369,2.17096215228794,10,98569,4.1922,98569,5.57440007633224,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain","sat-like",2147483647,12.5868,1.30829136117085,50,98569,4.1922,98569,3.00243309002433,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain","sat-loop",1,13.688,1.58698036114713,10,98569,4.1922,98569,3.265111397357,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain","sat-loop",5,22.926,1.64796305244451,10,98569,4.1922,98569,5.46872763704022,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain","sat-loop",2147483647,13.1546,2.18952907992489,50,98569,4.1922,98569,3.13787510137875,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","none",,4.504,0.51082069043626,10,98569,4.1922,98569,1.07437622250847,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","sat-like",1,4.54,0.528225541054408,10,98569,4.1922,98569,1.08296359906493,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","sat-like",5,9.77,0.959699026894485,10,98569,4.1922,98569,2.33051858212872,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","sat-like",2147483647,4.3462,0.496546810173903,50,98569,4.1922,98569,1.03673488860264,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","sat-loop",1,5.882,0.47674358353778,10,98569,4.1922,98569,1.40308191403082,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","sat-loop",5,9.395,0.49893776053621,10,98569,4.1922,98569,2.2410667429989,1
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","sat-loop",2147483647,4.1922,0.273020071027156,50,98569,4.1922,98569,1,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs","none",,1800,0,0,,15.465,355177,116.39185257032,
"SmallOperatingSystem-MT0128DC0032","pnml","bfs","sat-like",1,60.181,4.62784194966845,10,355177,15.465,355177,3.89143226640802,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs","sat-like",5,187.575,9.89880604472636,10,355177,15.465,355177,12.1290009699321,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs","sat-like",2147483647,1800,0,0,,15.465,355177,116.39185257032,
"SmallOperatingSystem-MT0128DC0032","pnml","bfs","sat-loop",1,80.276,4.36671043235065,10,355177,15.465,355177,5.19081797607501,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs","sat-loop",5,193.552,11.2982484384872,10,355177,15.465,355177,12.5154865826059,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs","sat-loop",2147483647,1800,0,0,,15.465,355177,116.39185257032,
"SmallOperatingSystem-MT0128DC0032","pnml","bfs-prev","none",,1800,0,0,,15.465,355177,116.39185257032,
"SmallOperatingSystem-MT0128DC0032","pnml","bfs-prev","sat-like",1,15.465,1.51054993664927,10,355177,15.465,355177,1,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs-prev","sat-like",5,64.729,4.56905886248896,10,355177,15.465,355177,4.18551568056903,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs-prev","sat-like",2147483647,1800,0,0,,15.465,355177,116.39185257032,
"SmallOperatingSystem-MT0128DC0032","pnml","bfs-prev","sat-loop",1,29.535,1.74030169798228,10,355177,15.465,355177,1.909796314258,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs-prev","sat-loop",5,63.687,4.2932040612008,10,355177,15.465,355177,4.11813773035887,1
"SmallOperatingSystem-MT0128DC0032","pnml","bfs-prev","sat-loop",2147483647,1800,0,0,,15.465,355177,116.39185257032,
"SmallOperatingSystem-MT0128DC0032","pnml","chain","none",,89.387,5.95472184255673,10,355177,15.465,355177,5.77995473650178,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain","sat-like",1,59.558,5.12562364769184,10,355177,15.465,355177,3.85114775299062,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain","sat-like",5,136.752,5.42317414230612,10,355177,15.465,355177,8.84267701260912,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain","sat-like",2147483647,89.2296,4.52343826245984,50,355177,15.465,355177,5.76977691561591,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain","sat-loop",1,76.238,4.11324635240287,10,355177,15.465,355177,4.92971225347559,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain","sat-loop",5,136.621,3.22737750434553,10,355177,15.465,355177,8.83420627222761,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain","sat-loop",2147483647,89.1764,11.4179827304412,50,355177,15.465,355177,5.76633688975105,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","none",,21.746,1.18083962595359,10,355177,15.465,355177,1.4061429033301,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","sat-like",1,16.263,2.20350755740831,10,355177,15.465,355177,1.05160038797284,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","sat-like",5,56.623,3.01247793906168,10,355177,15.465,355177,3.66136437116069,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","sat-like",2147483647,22.3814,1.78318908310993,50,355177,15.465,355177,1.44722922728742,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","sat-loop",1,29.097,1.76723292811735,10,355177,15.465,355177,1.88147429679922,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","sat-loop",5,56.846,1.92608526406399,10,355177,15.465,355177,3.67578402845134,1
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","sat-loop",2147483647,22.8008,2.39439297407207,50,355177,15.465,355177,1.47434852893631,1
"SmallOperatingSystem-MT0128DC0064","pnml","bfs","none",,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","bfs","sat-like",1,719.457,745.661355085388,7,,52.7602,720393,13.6363584671779,
"SmallOperatingSystem-MT0128DC0064","pnml","bfs","sat-like",5,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","bfs","sat-like",2147483647,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","bfs","sat-loop",1,1344.374,733.628969547959,3,720393,52.7602,720393,25.4808359331466,1
"SmallOperatingSystem-MT0128DC0064","pnml","bfs","sat-loop",5,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","bfs","sat-loop",2147483647,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","bfs-prev","none",,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","bfs-prev","sat-like",1,55.588,2.03729559301868,10,720393,52.7602,720393,1.05359721911592,1
"SmallOperatingSystem-MT0128DC0064","pnml","bfs-prev","sat-like",5,148.668,8.31093496545365,10,720393,52.7602,720393,2.81780584607337,1
"SmallOperatingSystem-MT0128DC0064","pnml","bfs-prev","sat-like",2147483647,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","bfs-prev","sat-loop",1,79.662,5.57202496604441,10,720393,52.7602,720393,1.50988813537477,1
"SmallOperatingSystem-MT0128DC0064","pnml","bfs-prev","sat-loop",5,148.784,7.7684564461388,10,720393,52.7602,720393,2.82000447306871,1
"SmallOperatingSystem-MT0128DC0064","pnml","bfs-prev","sat-loop",2147483647,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","chain","none",,1649.949,474.502925185926,1,,52.7602,720393,31.2726070030061,
"SmallOperatingSystem-MT0128DC0064","pnml","chain","sat-like",1,564.694,651.084636983208,8,720393,52.7602,720393,10.7030299354438,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain","sat-like",5,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","chain","sat-like",2147483647,1589.5624,526.860856628374,7,720393,52.7602,720393,30.1280586502705,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain","sat-loop",1,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","chain","sat-loop",5,1800,0,0,,52.7602,720393,34.1166257898947,
"SmallOperatingSystem-MT0128DC0064","pnml","chain","sat-loop",2147483647,1619.6156,493.443148912634,6,720393,52.7602,720393,30.697677415931,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain-prev","none",,56.387,8.04891856089997,10,720393,52.7602,720393,1.06874121023044,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain-prev","sat-like",1,56.936,2.92804143868673,10,720393,52.7602,720393,1.07914678109636,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain-prev","sat-like",5,156.879,8.66363466193927,10,720393,52.7602,720393,2.97343452071827,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain-prev","sat-like",2147483647,53.5592,2.82334426103629,50,720393,52.7602,720393,1.01514399111451,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain-prev","sat-loop",1,77.715,4.49659439032599,10,720393,52.7602,720393,1.4729853184787,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain-prev","sat-loop",5,154.864,10.2130485164813,10,720393,52.7602,720393,2.93524285351458,1
"SmallOperatingSystem-MT0128DC0064","pnml","chain-prev","sat-loop",2147483647,52.7602,2.04484866961657,50,720393,52.7602,720393,1,1
"SmallOperatingSystem-MT0256DC0064","pnml","bfs","none",,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs","sat-like",1,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs","sat-like",5,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs","sat-like",2147483647,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs","sat-loop",1,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs","sat-loop",5,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs","sat-loop",2147483647,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs-prev","none",,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs-prev","sat-like",1,552.235,657.65667928301,8,,401.139,2663113,1.37666743946612,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs-prev","sat-like",5,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs-prev","sat-like",2147483647,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs-prev","sat-loop",1,1526.796,575.964604221089,2,,401.139,2663113,3.8061519822306,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs-prev","sat-loop",5,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","bfs-prev","sat-loop",2147483647,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain","none",,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain","sat-like",1,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain","sat-like",5,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain","sat-like",2147483647,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain","sat-loop",1,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain","sat-loop",5,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain","sat-loop",2147483647,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain-prev","none",,1352.083,721.214927636385,3,,401.139,2663113,3.37060968891083,
"SmallOperatingSystem-MT0256DC0064","pnml","chain-prev","sat-like",1,401.139,491.584610835205,9,2663113,401.139,2663113,1,1
"SmallOperatingSystem-MT0256DC0064","pnml","chain-prev","sat-like",5,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain-prev","sat-like",2147483647,1531.192,579.562302607823,9,2663113,401.139,2663113,3.81711077706231,1
"SmallOperatingSystem-MT0256DC0064","pnml","chain-prev","sat-loop",1,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain-prev","sat-loop",5,1800,0,0,,401.139,2663113,4.48722263355096,
"SmallOperatingSystem-MT0256DC0064","pnml","chain-prev","sat-loop",2147483647,1560.8636,553.494129212307,8,2663113,401.139,2663113,3.89107915211435,1
"sokoban.1","dve2C","bfs","none",,7.785,0.564057719662723,10,12114,7.281,11917,1.06922126081582,1.0165310061257
"sokoban.1","dve2C","bfs","sat-like",1,7.721,0.292629838229498,10,12114,7.281,11917,1.06043125944238,1.0165310061257
"sokoban.1","dve2C","bfs","sat-like",5,8.087,1.01997875794875,10,12114,7.281,11917,1.11069907979673,1.0165310061257
"sokoban.1","dve2C","bfs","sat-like",10,7.801,0.633183315565967,10,12114,7.281,11917,1.07141876115918,1.0165310061257
"sokoban.1","dve2C","bfs","sat-like",20,8.081,0.862495732678654,10,12114,7.281,11917,1.10987501716797,1.0165310061257
"sokoban.1","dve2C","bfs","sat-like",40,7.674,0.382337837811303,10,12114,7.281,11917,1.05397610218377,1.0165310061257
"sokoban.1","dve2C","bfs","sat-like",2147483647,7.4925,0.376170104299134,20,12114,7.281,11917,1.02904820766378,1.0165310061257
"sokoban.1","dve2C","bfs","sat-loop",5,7.692,0.291920841629675,10,12114,7.281,11917,1.05644829007005,1.0165310061257
"sokoban.1","dve2C","bfs","sat-loop",10,7.464,0.355158806420139,10,12114,7.281,11917,1.02513391017717,1.0165310061257
"sokoban.1","dve2C","bfs","sat-loop",20,7.398,0.402127674584412,10,12114,7.281,11917,1.01606922126082,1.0165310061257
"sokoban.1","dve2C","bfs","sat-loop",40,7.701,0.618482910928921,10,12114,7.281,11917,1.05768438401319,1.0165310061257
"sokoban.1","dve2C","bfs","sat-loop",2147483647,7.7195,0.428172063298709,20,12114,7.281,11917,1.06022524378519,1.0165310061257
"sokoban.1","dve2C","bfs-prev","none",,7.588,0.536941958377874,10,12114,7.281,11917,1.04216453783821,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-like",1,7.418,0.416434602041878,10,12114,7.281,11917,1.01881609669002,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-like",5,7.708,0.644356699007278,10,12114,7.281,11917,1.0586457904134,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-like",10,7.889,0.755284346749252,10,12114,7.281,11917,1.08350501304766,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-like",20,8.011,0.694445422221534,10,12114,7.281,11917,1.10026095316577,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-like",40,7.815,0.245051015096857,10,12114,7.281,11917,1.07334157395962,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-like",2147483647,7.603,0.352481429148738,20,12114,7.281,11917,1.04422469441011,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-loop",5,7.281,0.388514264002409,10,12114,7.281,11917,1,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-loop",10,7.746,0.991757138730154,10,12114,7.281,11917,1.06386485372888,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-loop",20,7.531,0.379779175603695,10,12114,7.281,11917,1.03433594286499,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-loop",40,7.454,0.418733540306694,10,12114,7.281,11917,1.02376047246257,1.0165310061257
"sokoban.1","dve2C","bfs-prev","sat-loop",2147483647,7.685,0.45735509640817,20,12114,7.281,11917,1.05548688366983,1.0165310061257
"sokoban.1","dve2C","chain","none",,8.81,0.571022474747419,10,11917,7.281,11917,1.20999862656229,1
"sokoban.1","dve2C","chain","sat-like",1,8.442,0.389923069335478,10,11917,7.281,11917,1.15945611866502,1
"sokoban.1","dve2C","chain","sat-like",5,8.605,0.582947491441363,10,11917,7.281,11917,1.18184315341299,1
"sokoban.1","dve2C","chain","sat-like",10,8.36,0.711680327737734,10,11917,7.281,11917,1.1481939294053,1
"sokoban.1","dve2C","chain","sat-like",20,8.965,0.610887332765489,10,11917,7.281,11917,1.23128691113858,1
"sokoban.1","dve2C","chain","sat-like",40,8.295,0.480052080507938,10,11917,7.281,11917,1.1392665842604,1
"sokoban.1","dve2C","chain","sat-like",2147483647,8.4525,0.474639752588047,20,11917,7.281,11917,1.16089822826535,1
"sokoban.1","dve2C","chain","sat-loop",5,8.407,0.413254024649354,10,11917,7.281,11917,1.15464908666392,1
"sokoban.1","dve2C","chain","sat-loop",10,8.465,0.404921117146428,10,11917,7.281,11917,1.1626150254086,1
"sokoban.1","dve2C","chain","sat-loop",20,8.205,0.395087894580996,10,11917,7.281,11917,1.12690564482901,1
"sokoban.1","dve2C","chain","sat-loop",40,8.34,0.410338613559311,10,11917,7.281,11917,1.1454470539761,1
"sokoban.1","dve2C","chain","sat-loop",2147483647,8.721,0.831244469708553,20,11917,7.281,11917,1.19777503090235,1
"sokoban.1","dve2C","chain-prev","none",,9.08,0.728041512857917,10,11917,7.281,11917,1.24708144485648,1
"sokoban.1","dve2C","chain-prev","sat-like",1,8.926,0.32287596517686,10,11917,7.281,11917,1.22593050405164,1
"sokoban.1","dve2C","chain-prev","sat-like",5,9.128,0.559876970612493,10,11917,7.281,11917,1.25367394588655,1
"sokoban.1","dve2C","chain-prev","sat-like",10,9.42,0.87688843836222,10,11917,7.281,11917,1.29377832715286,1
"sokoban.1","dve2C","chain-prev","sat-like",20,9.241,0.638530430841875,10,11917,7.281,11917,1.26919379206153,1
"sokoban.1","dve2C","chain-prev","sat-like",40,8.9,0.512596874313096,10,11917,7.281,11917,1.22235956599368,1
"sokoban.1","dve2C","chain-prev","sat-like",2147483647,8.8675,0.463088885409134,20,11917,7.281,11917,1.21789589342123,1
"sokoban.1","dve2C","chain-prev","sat-loop",5,8.813,0.4433972385019,10,11917,7.281,11917,1.21041065787667,1
"sokoban.1","dve2C","chain-prev","sat-loop",10,8.645,0.406454862876009,10,11917,7.281,11917,1.18733690427139,1
"sokoban.1","dve2C","chain-prev","sat-loop",20,8.98,0.725289214344488,10,11917,7.281,11917,1.23334706771048,1
"sokoban.1","dve2C","chain-prev","sat-loop",40,8.7,0.486164124093454,10,11917,7.281,11917,1.19489081170169,1
"sokoban.1","dve2C","chain-prev","sat-loop",2147483647,9.2485,0.682443558491335,20,11917,7.281,11917,1.27022387034748,1
"sokoban.2","dve2C","bfs","none",,73.008,5.99421906691958,10,77376,68.069,77008,1.0725587271739,1.00477872428839
"sokoban.2","dve2C","bfs","sat-like",1,71.458,2.81515659718366,10,77376,68.069,77008,1.04978771540643,1.00477872428839
"sokoban.2","dve2C","bfs","sat-like",5,72.623,4.67926406844305,10,77376,68.069,77008,1.06690270167036,1.00477872428839
"sokoban.2","dve2C","bfs","sat-like",10,77.196,9.23947834025276,10,77376,68.069,77008,1.13408453187207,1.00477872428839
"sokoban.2","dve2C","bfs","sat-like",20,71.464,4.61252208666799,10,77376,68.069,77008,1.04987586125843,1.00477872428839
"sokoban.2","dve2C","bfs","sat-like",40,75.169,9.72142702144769,10,77376,68.069,77008,1.10430592487035,1.00477872428839
"sokoban.2","dve2C","bfs","sat-like",2147483647,69.597,4.59352645177514,20,77376,68.069,77008,1.02244781031013,1.00477872428839
