"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","339.310","168","5408","","","","","","","","","","","","37282","557637012","559908164","186.3242474","190.5312714","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","QCertifProtocol_22-unfold.pnml","1966","356","4323","0","tg,bs,hf","4.280","1966","356","105","105","0.560","1","1966","0","2309","105","13","5.35","2923032","3606","6909108","7438560","163.70354","178.62404",
"statistics","ootime","noresponse","chain","sat-like","","true","true","unf-8x8-4stageSEN-01.pnml","168","592","3456","0","tg,bs,hf","1.930","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","done","","chain","sat-like","","true","true","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.010","41","55","475","475","0.010","1863","464","390","539","340","1","0.03","2894328","257","23334","27708","34.344","37.228",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.030","192","96","","","","","","","","","","0.04","2224612","39","12453","15318","10.2664","10.3321","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","Philosophers-2000.pnml","10000","10000","32000","0","tg,bs,hf","499.620","10000","10000","","","","","","","","","","","","58","1080994","1409117","11.69415385","11.89859397","","","","","","",
"performance","done","","chain","sat-like","","true","true","Vasy2003.pnml","485","776","2809","485","tg,bs,hf","1.200","485","776","274318","274318","94.890","9.7947391476109e+21","55228","4038","2760","2694","1","96.27","3478160","3363","2204119","2325933","132.57034","157.78672",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-LF-S04-J04-T10-unfolded.pnml","870","5034","34774","0","tg,bs,hf","","","","","","","","","","","","","","","35662","554890842","572543705","1015.343752","","","","","","","",
"performance","done","","bfs","sat-like","","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","3.770","830","800","3","3","0.080","2","834","4","7","3","1","4.19","2895428","5207","4677426","5386245","383.78508","424.11915",
"performance","ootime","noresponse","bfs","sat-like","","true","true","SafeBus-06-unfolded.pnml","144","451","2968","0","tg,bs,hf","0.930","144","451","","","","","","","","","","","","2603","2473924","2681222","144.9047","149.1247","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","Philosophers-1000.pnml","5000","5000","16000","0","tg,bs,hf","112.300","5000","5000","","","","","","","","","","","","58","539629","702609","11.6857692","11.8893812","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.060","75","92","","","","","","","","","","","","760","170687","195172","62.2256","68.0676","","","","","","",
"performance","done","","bfs","sat-like","","true","true","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","171","171","0.010","2895018","432","580","525","543","5","0.02","2874848","27","736","983","5.637","5.834",
"performance","done","","bfs-prev","sat-like","","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.410","500","500","2677","2677","1.590","5.15377520732011e+47","3178","3200","4402","2800","1","2.10","2907848","43","53295","72532","12.915","13.061",
"performance","done","","chain","sat-like","","true","true","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.010","41","55","475","475","0.010","1863","464","390","539","340","1","0.04","2892288","257","23334","27708","34.344","37.228",
"statistics","done","","bfs-prev","sat-like","","true","true","IOTP_c5m4p3d2.pnml","111","45","224","0","tg,bs,hf","0.010","111","45","15","15","0.000","6","131","20","60","15","5","0.11","2881816","199","11935","13372","13.0528","14.2796","131","468","967","20","1298",
"statistics","done","","bfs-prev","sat-like","","true","true","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","171","171","0.010","2895018","432","580","525","543","5","0.10","2895312","27","736","983","5.637","5.834","437","8792","7307","284","7556",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","rwmutex-r10w50.pnml","130","120","1260","0","tg,bs,hf","0.220","130","120","","","","","","","","","","0.24","2540716","1291","970317","1065621","133.794","147.4586","","","","","","",
"performance","done","","bfs","sat-like","","true","true","philo_dyn-3-unfolded.pnml","30","84","564","0","tg,bs,hf","0.030","30","84","874","874","0.050","325","602","516","1698","1743","1","0.09","2894444","528","135297","151771","64.4784","70.6351",
"performance","done","","bfs-prev","sat-like","","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.010","50","50","246","246","0.010","59049","295","320","441","280","1","0.04","2893668","43","5119","6902","12.281","12.545",
"performance","ootime","noresponse","chain","sat-like","","true","true","rwmutex-r2000w10.pnml","6020","4020","52040","0","tg,bs,hf","","","","","","","","","","","","","","","62031","1305794592","1307137220","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.050","67","76","","","","","","","","","","","","624","111095","129536","49.6533","53.6773","","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","82.650","302","3137","","","","","","","","","","","","18909","121916909","126498451","445.149675","480.242399","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","BridgeAndVehicles-V50-P20-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","","","","","","","","","","","","","","","37282","557637012","559908164","186.3242474","","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.010","41","55","475","475","0.010","1863","464","390","539","340","1","0.03","2894332","257","23334","27708","34.344","37.228",
"performance","done","","bfs","sat-like","","true","true","Kanban-10.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","380","380","0.340","1005927208","1166","1835","1540","67716","10","0.36","2899360","34","777","982","5.764","6.024",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","closed_system3.pnml","231","202","846","0","tg,bs,hf","0.090","231","202","","","","","","","","","","0.13","2850732","366","66279","77742","23.19464","24.96889","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","2D8_gradient_20x20_10.pnml","400","2964","5928","0","tg,bs,hf","8.420","400","2964","96050","96050","115.950","3.23081977575776e+19","26290","251940","228228","195624","10","124.80","3597892","1261","3808882","4068552","87.782393","92.746572",
"performance","done","","chain-prev","sat-like","","true","true","IOTP_c1m1p1d1.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","11","11","0.000","2","115","4","52","11","1","0.01","2504956","199","11935","13372","13.0528","14.2796",
"performance","ootime","noresponse","chain","sat-like","","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","2.110","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","done","","chain","sat-like","","true","true","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","435","435","4.670","3018036","51239","12300","8300","47397","120","4.70","2927880","17","351","477","6.667","7.016",
"performance","ootime","noresponse","chain","sat-like","","true","true","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","1.950","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","UtahNoC.pnml","216","977","2905","216","tg,bs,hf","1.010","216","977","","","","","","","","","","","","3125","2896783","3112308","224.48163","254.09926","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","distributeur-01-unfolded-02.pnml","24","72","440","0","tg,bs,hf","0.030","24","72","445","445","0.000","1024","45","296","826","518","1","0.04","2863460","488","103588","109873","25.8209","26.6104",
"performance","done","","chain","sat-like","","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.380","500","500","2677","2677","0.670","5.15377520732011e+47","3178","3200","4402","2800","1","1.15","2905792","43","53295","72532","12.915","13.061",
"performance","ootime","noresponse","chain","sat-like","","true","true","lamport_fmea-6.pnml","217","420","1834","0","tg,bs,hf","0.370","217","420","","","","","","","","","","","","1556","795754","849166","84.43963","90.07357","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2-100_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.010","14","65","","","","","","","","","","","","375","71234","76580","29.8244","30.8728","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","parking_4_16.pnml","305","433","1289","305","tg,bs,hf","0.260","305","433","12807","12807","2.470","8.44047078123232e+21","10554","1838","1235","1178","1","2.77","2920416","1644","335848","359726","55.16319","62.11381",
"performance","ootime","noresponse","chain","sat-like","","true","true","parking_8_32.pnml","737","993","2993","737","tg,bs,hf","1.400","737","993","","","","","","","","","","","","4322","2107718","2207315","138.64231","155.92968","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","circadian_clock-001000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","","","","32","1009","1382","8.268","8.642","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","sg-13-6-13.pnml","2301","2756","11024","0","tg,bs,hf","39.230","2301","2756","","","","","","","","","","","","851","3817098","4589180","107.710839","116.371739","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","17","526","725","6.696","6.919","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","lamport_fmea-5.pnml","174","318","1380","0","tg,bs,hf","0.210","174","318","","","","","","","","","","","","1166","458017","492352","71.50122","76.4953","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","rwmutex-r1000w10.pnml","3020","2020","26040","0","tg,bs,hf","","","","","","","","","","","","","","","31035","327644880","328328688","47.7841699","","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","IOTP_c1m1p1d1.pnml","111","45","224","0","tg,bs,hf","0.010","111","45","11","11","0.010","2","115","4","52","11","1","0.03","2490624","199","11935","13372","13.0528","14.2796",
"performance","done","","chain","sat-like","","true","true","Kanban-20.pnml","16","16","40","0","tg,bs,hf","0.010","16","16","586","586","8.820","805422366595","5516","5970","5040","1532916","20","8.83","3043480","34","777","982","5.764","6.024",
"statistics","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","1.94","2934180","17","351","477","6.667","7.016","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","SwimmingPool-3.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","0.19","2897216","17","351","477","6.667","7.016","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","10.530","1019","850","564","564","0.210","4","1793","54","3982","549","1","11.14","2918376","3143","5906837","7805660","322.5539","344.22363",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","CircularTrain-024.pnml","48","24","96","0","tg,bs,hf","0.000","48","24","","","","","","","","","","0.01","1564188","43","3039","3680","9.8393","10.019","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","sg-8-4-8.pnml","896","1056","4224","0","tg,bs,hf","3.950","896","1056","","","","","","","","","","","","528","890040","1061975","65.654631","70.950834","","","","","","",
"statistics","done","","chain","sat-like","","true","true","dekker-10.pnml","50","120","820","0","tg,bs,hf","0.060","50","120","2776","2776","0.540","6144","6624","1280","1454","15960","1","0.71","2894544","762","184754","203056","38.3309","39.6745","6624","561033","10079","231","1086325",
"performance","error","boostperm","bfs","sat-like","","true","true","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","","58.70","49248","16700","110383336","112204476","268.946523","275.405942","","","","","","",
"performance","done","","chain","sat-like","","true","true","closed_system2.pnml","231","202","846","0","tg,bs,hf","0.090","231","202","29","29","0.010","2","247","6","107","29","1","0.12","2881448","366","66279","77742","23.19464","24.96889",
"performance","done","","bfs-prev","sat-like","","true","true","erk-000010.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","171","171","0.020","47047","396","1175","979","4411","10","0.02","2893140","17","526","725","6.696","6.919",
"performance","error","boostperm","bfs","sat-like","","true","true","eratosthenes-010.pnml","9","8","24","0","tg,bs,hf","","","","","","","","","","","","","0.01","92","28","320","363","5.061","5.48","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_30x30_100.pnml","900","6844","13688","0","tg,bs,hf","71.860","900","6844","","","","","","","","","","","","1820","13356953","14274069","136.233016","143.0314","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","sg-13-6-13.pnml","2301","2756","11024","0","tg,bs,hf","38.120","2301","2756","","","","","","","","","","","","851","3817098","4589180","107.710839","116.371739","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","0.02","2891076","17","351","477","6.667","7.016","","","","","","",
"performance","done","","bfs","sat-like","","true","true","MAPK-40.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","2389","2389","10.180","478293389221095","24492","25435","20770","128280","40","10.20","3083868","35","1889","2555","8.3099","8.5679",
"performance","done","","chain-prev","sat-like","","true","true","BridgeAndVehicles-V04-P05-N02-unfolded.pnml","28","52","326","0","tg,bs,hf","0.000","28","52","2979","2979","0.100","2874","2966","520","1189","1110","5","0.13","2893884","307","35424","39027","31.2241","33.5608",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","BridgeAndVehicles-V20-P20-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","6.200","78","968","","","","","","","","","","","","6532","16706067","16910459","88.486215","90.4986","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.900","100","440","","","","","","","","","","","","2952","2729502","2863802","77.88344","80.31839","","","","","","",
"performance","ootime","killed15","bfs","sat-like","","true","true","2D8_gradient_50x50_150.pnml","2500","19404","38808","0","tg,bs,hf","","","","","","","","","","","","","262.28","202740","3540","66243354","72222634","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","PolyORB-LF-S04-J06-T10-unfolded.pnml","966","5354","36134","0","tg,bs,hf","511.740","966","5354","","","","","","","","","","","","38969","556679935","571514997","828.092421","866.7368604","","","","","","",
"statistics","error","boostperm","bfs","sat-like","","true","true","railroad-010-pt.pnml","118","156","898","0","tg,bs,hf","","","","","","","","","","","","","0.10","5608","942","285137","311414","73.67552","80.97221","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","CircularTrain-384.pnml","768","384","1536","0","tg,bs,hf","0.460","768","384","3","3","0.060","2","775","8","12","3","2","0.64","2875476","48","50614","62376","10.52902","10.57196",
"performance","ootime","noresponse","bfs","sat-like","","true","true","BridgeAndVehicles-V50-P20-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","13.850","128","1328","","","","","","","","","","","","8842","29492284","30052470","199.44675","206.55662","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","8.320","400","2964","","","","","","","","","","","","1261","3808882","4068552","87.782393","92.746572","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.050","263","139","","","","","","","","","","0.10","2891308","136","20372","23531","11.0085","11.5781","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","cs_repetitions-5-unfolded.pnml","206","325","1175","0","tg,bs,hf","0.260","206","325","","","","","","","","","","","","1628","687699","778092","117.2457","128.0286","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","PolyORB-LF-S06-J06-T04-unfolded.pnml","506","7154","59824","0","tg,bs,hf","","","","","","","","","","","","","","","66796","1990950310","2005616397","","","","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-NT-S10-J30-unfolded.pnml","664","12050","112559","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","3.720","830","800","3","3","0.070","2","834","4","7","3","1","4.15","2872812","5207","4677426","5386245","383.78508","424.11915",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","0.02","2882884","17","351","477","6.667","7.016","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","BridgeAndVehicles-V80-P50-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","","","","","","","","","","","","","","","59302","1413159445","1419985500","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","raft_10.pnml","508","868","3359","508","tg,bs,hf","1.510","508","868","","","","","","","","","","","","3924","3868307","4208500","165.54839","178.88171","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","252.670","1600","12324","","","","","","","","","","","","2680","32948755","35614414","197.0817432","209.8546478","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","HouseConstruction-500.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","32","1041","1252","6.505","6.829","","","","","","",
"performance","error","boostperm","bfs","sat-like","","true","true","eratosthenes-050.pnml","49","108","324","0","tg,bs,hf","","","","","","","","","","","","","0.02","4004","312","26366","29732","23.3083","25.3322","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","189.800","618","3190","","","","","","","","","","","","24037","199863020","207487636","642.445266","728.729744","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","50.430","108","2228","","","","","","","","","","","","15262","94357635","95204546","165.797845","172.192724","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","","true","true","railroad-010-pt.pnml","118","156","898","0","tg,bs,hf","","","","","","","","","","","","","0.10","5608","942","285137","311414","73.67552","80.97221","","","","","","",
"statistics","done","","bfs","sat-like","","true","true","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.020","65","97","1716","1716","0.150","31745","657","407","275","260","1","0.24","2893740","326","20705","24375","23.4793","25.1232","657","55165","7138","140","60715",
"performance","ootime","noresponse","bfs","sat-like","","true","true","distributeur-01-unfolded-10.pnml","120","111160","1026520","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","","true","true","HouseConstruction-100.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","88.96","3846064","32","1041","1252","6.505","6.829","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","rwmutex-r10w1000.pnml","2030","2020","24060","0","tg,bs,hf","172.620","2030","2020","4","4","0.550","2","2033","12","12","4","1","175.05","2288120","28071","337936515","344527962","640.297972","681.53689",
"performance","done","","bfs-prev","sat-like","","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.390","500","500","2677","2677","1.720","5.15377520732011e+47","3178","3200","4402","2800","1","2.20","2909900","43","53295","72532","12.915","13.061",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V50-P50-N20-unfolded.pnml","138","2348","18090","0","tg,bs,hf","56.130","138","2348","","","","","","","","","","","","15952","98418957","98953454","127.995391","133.441987","","","","","","",
"performance","error","boostperm","chain","sat-like","","true","true","eratosthenes-010.pnml","9","8","24","0","tg,bs,hf","","","","","","","","","","","","","0.01","92","28","320","363","5.061","5.48","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.010","50","50","246","246","0.010","59049","295","320","441","280","1","0.02","2893668","43","5119","6902","12.281","12.545",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","","true","true","neoelection-2.unf.pnml","438","357","1998","0","tg,bs,hf","","","","","","","","","","","","","0.54","9344","2565","832640","906518","80.73111","89.47212","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","Philosophers-500.pnml","2500","2500","8000","0","tg,bs,hf","17.430","2500","2500","14538","14538","42.620","3.636029179587e+238","16679","16000","22119","14000","1","62.22","3158080","58","269546","350972","11.6766923","11.8820129",
"performance","done","","chain","sat-like","","true","true","IOTP_c5m4p3d2.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","15","15","0.000","6","131","20","60","15","5","0.01","2720004","199","11935","13372","13.0528","14.2796",
"performance","ootime","noresponse","bfs","sat-like","","true","true","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.050","67","76","","","","","","","","","","","","624","111095","129536","49.6533","53.6773","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","","","","","","","","","","","","","","","70795","1977637416","2074864510","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","5-10_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","1.870","77","677","130620","130620","40.380","476385615597","33456","27538","41685","135869","25","42.33","3074520","4074","6756238","7028284","125.55066","134.52321",
"performance","done","","chain-prev","sat-like","","true","true","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.010","41","55","475","475","0.020","1863","464","390","539","340","1","0.03","2894328","257","23334","27708","34.344","37.228",
"performance","ootime","noresponse","chain","sat-like","","true","true","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","2.140","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","done","","chain","sat-like","","true","true","5-10_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","1.890","77","677","130620","130620","40.340","476385615597","33456","27538","41685","135869","25","42.30","3073816","4074","6756238","7028284","125.55066","134.52321",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","rwmutex-r100w10.pnml","320","220","2640","0","tg,bs,hf","1.040","320","220","","","","","","","","","","1.08","2780648","3142","3468347","3557054","56.645912","58.095665","","","","","","",
"performance","done","","chain","sat-like","","true","true","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","22","22","0.000","8","19","40","50","28","1","0.00","1140068","21","356","437","5.765","6.029",
"performance","done","","bfs","sat-like","","true","true","Peterson-2.pnml","102","126","384","0","tg,bs,hf","0.020","102","126","10610","10610","2.250","20754","3569","672","868","594","1","2.30","2896488","424","38354","45564","34.1915","37.4372",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","soli1.pnml","66","76","456","0","tg,bs,hf","0.040","66","76","","","","","","","","","","","","353","59733","74043","42.1505","45.1431","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","Kanban-100.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","34","777","982","5.764","6.024","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","raft_10.pnml","508","868","3359","508","tg,bs,hf","1.670","508","868","","","","","","","","","","","","3924","3868307","4208500","165.54839","178.88171","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","PolyORB-LF-S06-J06-T04-unfolded.pnml","506","7154","59824","0","tg,bs,hf","","","","","","","","","","","","","","","66796","1990950310","2005616397","","","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.060","273","179","","","","","","","","","","0.10","2886336","161","19171","22392","10.27148","10.79144","","","","","","",
"performance","done","","bfs","sat-like","","true","true","Peterson-3.pnml","244","332","1016","0","tg,bs,hf","0.140","244","332","253996","253996","182.970","3407946","98600","1768","2290","1608","1","183.19","3066636","1226","314117","359473","91.34932","100.6505",
"performance","done","","chain-prev","sat-like","","true","true","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.120","131","210","8901","8901","3.340","1830519","30896","1580","2166","1380","1","3.48","2900716","1099","415731","473744","100.6667","108.1116",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-LF-S04-J04-T06-unfolded.pnml","554","2998","20754","0","tg,bs,hf","153.620","554","2998","","","","","","","","","","","","22330","193260006","197189542","417.605165","442.877006","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","2D8_gradient_20x20_10.pnml","400","2964","5928","0","tg,bs,hf","8.530","400","2964","77446","77446","60.980","3.23081977575776e+19","26290","251940","228228","195624","10","69.95","3277692","1261","3808882","4068552","87.782393","92.746572",
"performance","ootime","noresponse","bfs","sat-like","","true","true","dekker-50.pnml","250","2600","20100","0","tg,bs,hf","80.640","250","2600","","","","","","","","","","","","17922","102743995","104742456","198.231967","204.831531","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","257.980","1600","12324","","","","","","","","","","","","2680","32948755","35614414","197.0817432","209.8546478","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","58.230","1520","1020","","","","","","","","","","58.94","2914788","15510","83081929","83437090","63.3707317","70.8459864","","","","","","",
"statistics","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.050","176","134","","","","","","","","","","0.10","2894200","653","83756","93743","36.2515","37.6967","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","235","36030","38877","18.1947","19.0888","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","cs_repetitions-5-unfolded.pnml","206","325","1175","0","tg,bs,hf","0.240","206","325","","","","","","","","","","","","1628","687699","778092","117.2457","128.0286","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","36.850","188","2108","","","","","","","","","","","","14062","72509918","72929531","149.771285","161.431995","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","RAS-C-3.pnml","18","12","48","0","tg,bs,hf","0.000","18","12","3","3","0.000","2","21","6","9","3","1","0.00","749084","35","1376","1597","8.346","8.727",
"performance","ootime","noresponse","bfs","sat-like","","true","true","TokenRing-30-unfolded.pnml","961","27931","111724","0","tg,bs,hf","","","","","","","","","","","","","","","20528","821309447","945896853","","","","","","","","",
