"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","done","","chain-prev","sat-like","5","true","false","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.040","188","332","1809754","1809754","223.200","2.9094385723768e+26","110145","1631","1196","1196","1","223.30","3825164","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","sg-4-2-4.pnml","240","272","1088","0","tg,bs,hf","0.020","240","272","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","raft_07.pnml","253","442","1664","253","tg,bs,hf","0.070","253","442","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.500","830","800","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","erk-010000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.100","1536","768","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","cs_repetitions-5-unfolded.pnml","206","325","1175","0","tg,bs,hf","0.060","206","325","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","5","true","false","Peterson-2.pnml","102","126","384","0","tg,bs,hf","0.020","102","126","12060","12060","1.190","20754","3569","672","868","594","1","1.35","2898576","424","38354","45564","34.1915","37.4372","3954","1185085","175618","172","1390920",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs","sat-like","5","true","false","raft_02.pnml","28","52","159","28","tg,bs,hf","0.010","28","52","1816","1816","0.060","7381","213","211","156","156","1","0.16","2893456","153","11206","12761","16.944","17.96","333","49924","3784","80","35383",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.000","51","84","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","echo-d5r3.pnml","3717","3222","28404","0","tg,bs,hf","9.240","3717","3222","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-NT-S05-J30-unfolded.pnml","489","1400","9764","0","tg,bs,hf","2.130","489","1400","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","HouseConstruction-002.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","204","204","0.020","1501","349","248","248","208","2","0.02","2891168","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","SafeBus-10-unfolded.pnml","316","1631","11384","0","tg,bs,hf","1.630","316","1631","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","5","true","false","lamport_fmea-7.pnml","264","536","2352","0","tg,bs,hf","0.600","264","536","","","","","","","","","","","","2000","1276119","1354546","96.70809","103.0081","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","QCertifProtocol_10-unfold.pnml","550","176","1287","0","tg,bs,hf","0.050","550","176","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","echo-d2r15.pnml","2127","1674","9700","0","tg,bs,hf","0.670","2127","1674","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","dekker-200.pnml","1000","40400","320400","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-LF-S06-J04-T08-unfolded.pnml","810","14014","118428","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","HouseConstruction-010.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","732","732","1.510","1663565805","30151","3240","2596","10208","10","1.54","2907544","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.570","1019","850","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","soli2.pnml","74","92","552","0","tg,bs,hf","0.010","74","92","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.040","188","332","1809754","1809754","223.990","2.9094385723768e+26","110145","1631","1196","1196","1","224.10","3825400","","","","","",
"performance","done","","bfs","sat-like","5","true","false","erk-000100.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","3024","3024","209.670","15914114086","26361","61250","58984","14522386","100","209.70","3827840","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","HouseConstruction-010.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","732","732","1.070","1663565805","30151","3240","2596","10208","10","1.09","2909592","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","SwimmingPool-10.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-LF-S04-J06-T10-unfolded.pnml","966","5354","36134","0","tg,bs,hf","50.920","966","5354","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","rwmutex-r10w20.pnml","70","60","540","0","tg,bs,hf","0.010","70","60","288","288","0.050","1044","1006","1080","1488","41060","1","0.07","2891912","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","Philosophers-500.pnml","2500","2500","8000","0","tg,bs,hf","0.480","2500","2500","10678","10678","16.910","3.636029179587e+238","16679","16000","22119","14000","1","19.86","3142184","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","0.280","400","2964","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","Philosophers-2000.pnml","10000","10000","32000","0","tg,bs,hf","7.610","10000","10000","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","bfs","sat-like","5","true","false","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","","44.00","165940","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","dekker-50.pnml","250","2600","20100","0","tg,bs,hf","5.800","250","2600","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-NT-S05-J80-unfolded.pnml","1189","2350","14464","0","tg,bs,hf","4.990","1189","2350","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-LF-S06-J04-T04-unfolded.pnml","454","6994","59152","0","tg,bs,hf","193.490","454","6994","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","Kanban-10.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","814","814","0.450","1005927208","1166","1835","1540","67716","10","0.46","2901368","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","5","true","false","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","","150.03","320332","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","RAS-R-5.pnml","20","12","50","0","tg,bs,hf","0.000","20","12","122","122","0.010","112","61","100","128","76","1","0.01","2819612","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","echo-d2r9.pnml","735","570","3220","0","tg,bs,hf","0.100","735","570","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.000","41","55","310","310","0.010","1863","464","390","539","340","1","0.02","2894296","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","5","true","false","BridgeAndVehicles-V80-P20-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","","","","","","","","","","","","","","","59302","1413159445","1419985500","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","distributeur-01-unfolded-10.pnml","120","111160","1026520","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","SafeBus-15-unfolded.pnml","621","4771","34549","0","tg,bs,hf","16.770","621","4771","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.680","1445","1190","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","HouseConstruction-002.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","204","204","0.010","1501","349","248","248","208","2","0.02","2874748","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_10x10_100.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","119.070","1026","10461","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","2.810","1600","12324","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_10x10_100.pnml","100","684","1368","0","tg,bs,hf","0.020","100","684","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","Philosophers-200.pnml","1000","1000","3200","0","tg,bs,hf","0.100","1000","1000","4977","4977","4.060","2.65613988875875e+95","6375","6400","8802","5600","1","4.52","2947568","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","database2UNFOLD.pnml","38","32","88","0","tg,bs,hf","0.000","38","32","261","261","0.010","153","170","176","227","128","1","0.02","2827840","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_30x30_100.pnml","900","6844","13688","0","tg,bs,hf","1.130","900","6844","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S04-J04-T06-unfolded.pnml","554","2998","20754","0","tg,bs,hf","12.860","554","2998","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.010","273","179","8948","8948","52.820","1.55106359474105e+16","516339","8972","7377","8327","7","53.01","3467920","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","TokenRing-20-unfolded.pnml","441","8421","33684","0","tg,bs,hf","10.090","441","8421","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","2-10_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.010","14","65","617","617","0.330","7716","3723","4328","4617","17471","12","0.35","2894184","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","24","24","0.000","8","19","40","50","28","1","0.00","1342780","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-LF-S06-J04-T04-unfolded.pnml","454","6994","59152","0","tg,bs,hf","165.880","454","6994","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","ARMCacheCoherence.pnml","87","33676","246935","87","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","echo-d2r15.pnml","2127","1674","9700","0","tg,bs,hf","0.600","2127","1674","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.000","86","56","663","663","0.070","1029","2427","446","614","549","1","0.08","2893852","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","QCertifProtocol_28-unfold.pnml","2998","446","6489","0","tg,bs,hf","1.000","2998","446","12","12","0.090","2","3057","62","166","11","16","1.96","2944956","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","false","railroad-100-pt.pnml","1018","10506","62728","0","tg,bs,hf","","","","","","","","","","","","","154.29","132256","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","3.160","1600","12324","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","Kanban-50.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","RAS-R-100.pnml","400","202","1000","0","tg,bs,hf","0.010","400","202","65938","65938","13.840","6.46501806116397e+31","1391","2000","2598","1596","1","13.88","2976192","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-NT-S05-J60-unfolded.pnml","909","1970","12584","0","tg,bs,hf","4.180","909","1970","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","QCertifProtocol_18-unfold.pnml","1398","296","3119","0","tg,bs,hf","0.240","1398","296","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","","","","","","","","","","","","","","","2680","32948755","35614414","197.0817432","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.290","400","2964","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.000","58","81","11275","11275","2.940","134074721","9074","1092","1407","1206","3","2.95","2912392","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.130","1600","12324","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.030","131","210","2703","2703","3.130","1830519","30896","1580","2166","1380","1","3.20","2899592","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","sg-4-2-4.pnml","240","272","1088","0","tg,bs,hf","0.020","240","272","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","erk-000010.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","324","324","0.030","47047","396","1175","979","4411","10","0.04","2893100","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.740","1445","1190","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","17.210","2651","5050","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","false","neoelection-3.unf.pnml","972","1016","5840","0","tg,bs,hf","","","","","","","","","","","","","0.46","15844","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","QCertifProtocol_06-unfold.pnml","270","116","659","0","tg,bs,hf","0.020","270","116","2569","2569","12.770","2271960","375519","1773","2343","11511","3","12.91","2924096","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","","","","","","","","","","","",
"statistics","error","boostperm","chain-prev","sat-like","5","true","false","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","","58.09","49236","16700","110383336","112204476","268.946523","275.405942","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","HouseConstruction-010.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","732","732","1.380","1663565805","30151","3240","2596","10208","10","1.40","2907516","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.600","1019","850","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","5","true","false","railroad-010-pt.pnml","118","156","898","0","tg,bs,hf","","","","","","","","","","","","","0.03","4648","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","Peterson-6.pnml","1330","2030","6272","0","tg,bs,hf","0.760","1330","2030","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","lamport_fmea-3.pnml","100","156","664","0","tg,bs,hf","0.010","100","156","15186","15186","2.000","19742","7392","678","1274","781","1","2.02","2898380","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","neoelection-8.unf.pnml","10062","22266","129195","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","oomem","alloc","chain","sat-like","5","true","false","hc5k3p3b15.pnml","9153","25110","100440","0","tg,bs,hf","70.560","9153","25110","","","","","","","","","","72.46","1245624","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S04-J06-T08-unfolded.pnml","792","4268","28832","0","tg,bs,hf","27.330","792","4268","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","chain","sat-like","5","true","false","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.050","67","76","","","","","","","","","","","","624","111095","129536","49.6533","53.6773","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","1330","1330","0.040","278528","201","300","388","236","1","0.04","2892036","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","false","eratosthenes-050.pnml","49","108","324","0","tg,bs,hf","","","","","","","","","","","","","0.00","84","","","","","","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","5","true","false","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","","393.40","3834556","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","Kanban-10.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","814","814","0.610","1005927208","1166","1835","1540","67716","10","0.62","2684032","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","database40UNFOLD.pnml","12920","12800","156800","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.290","400","2964","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","5","true","false","neoelection-4.unf.pnml","1830","2340","13565","0","tg,bs,hf","","","","","","","","","","","","","2.20","39836","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","erk-000100.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","3024","3024","205.670","15914114086","26361","61250","58984","14522386","100","205.69","3827016","","","","","",
"performance","done","","bfs","sat-like","5","true","false","CircularTrain-024.pnml","48","24","96","0","tg,bs,hf","0.000","48","24","660","660","0.040","86515","993","224","284","232","2","0.05","2893248","","","","","",
"performance","done","","bfs","sat-like","5","true","false","RAS-R-20.pnml","80","42","200","0","tg,bs,hf","0.000","80","42","2626","2626","0.120","11534336","271","400","518","316","1","0.13","2894424","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-NT-S10-J30-unfolded.pnml","664","12050","112559","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","soli0_square5.pnml","50","84","456","0","tg,bs,hf","0.010","50","84","23960","23960","30.900","16098428","81711","912","920","576","1","30.95","3105092","","","","","",
"performance","done","","chain","sat-like","5","true","false","2D8_gradient_5x5_100.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","7266","7266","258.810","2.6010968307696e+25","118675","770400","756288","741744","100","258.90","3571744","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.740","1445","1190","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","FMS-50.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","1737","1737","4.570","4.24025581818266e+17","46077","23305","22485","109188","50","4.59","2936208","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_40x40_100.pnml","1600","12324","24648","0","tg,bs,hf","3.140","1600","12324","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S02-J04-T08-unfolded.pnml","614","1242","5732","0","tg,bs,hf","0.620","614","1242","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","QCertifProtocol_10-unfold.pnml","550","176","1287","0","tg,bs,hf","0.050","550","176","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","EnergyBus.pnml","157","4430","63389","157","tg,bs,hf","107.970","157","4430","122807","122807","22.800","2131836945601","26240","65401","71072","901848","1","131.34","3054460","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","Philosophers-1000.pnml","5000","5000","16000","0","tg,bs,hf","1.940","5000","5000","27741","27741","130.770","1.32207081948080664e+477","33360","32000","44233","28000","1","142.63","3980456","","","","","",
"statistics","done","","chain","sat-like","5","true","false","rwmutex-r10w20.pnml","70","60","540","0","tg,bs,hf","0.040","70","60","288","288","0.040","1044","1006","1080","1488","41060","1","0.18","2896032","646","187098","206308","66.0433","72.1268","1006","26065","1613","170","42540",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","460","460","0.240","89621","6729","1705","1365","5327","20","0.26","2893088","","","","","",
"statistics","ootime","noresponse","chain","sat-like","5","true","false","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.170","188","332","","","","","","","","","","","","1335","529427","579384","78.68319","83.8208","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","dekker-10.pnml","50","120","820","0","tg,bs,hf","0.010","50","120","1513","1513","0.540","6144","6624","1280","1454","15960","1","0.57","2896488","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","SwimmingPool-3.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","756","756","5.280","32209356","254594","12990","10130","111267","60","5.36","2948380","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","soli2.pnml","74","92","552","0","tg,bs,hf","0.010","74","92","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","MAPK-160.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","2-10_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.000","14","65","265","265","0.230","7716","3723","4328","4617","17471","12","0.25","2892160","","","","","",
"performance","error","boostperm","bfs","sat-like","5","true","false","neoelection-2.unf.pnml","438","357","1998","0","tg,bs,hf","","","","","","","","","","","","","0.09","7264","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","TokenRing-20-unfolded.pnml","441","8421","33684","0","tg,bs,hf","10.080","441","8421","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","RAS-C-5.pnml","30","20","84","0","tg,bs,hf","0.000","30","20","189","189","0.010","1200","228","168","278","206","1","0.01","2893580","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.110","1536","768","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V80-P50-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","128.160","228","8588","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","sg-2-1-2.pnml","68","72","288","0","tg,bs,hf","0.010","68","72","5125","5125","2.050","2085423232578","5924","2936","2704","3616","6","2.06","2922660","","","","","",
"performance","done","","bfs","sat-like","5","true","false","5-10_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.330","77","677","64099","64099","47.350","476385615597","33456","27538","41685","135869","25","47.76","3203376","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S06-J04-T08-unfolded.pnml","810","14014","118428","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","RAS-C-15.pnml","90","60","264","0","tg,bs,hf","0.000","90","60","481","481","0.040","578878464","768","528","908","746","1","0.05","2571808","","","","","",
